2019-02-01 03:03:46,234 [http-nio-8080-exec-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 48 ms
2019-02-01 03:06:39,718 [my-scheduled-task-pool-1] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:11:39,610 [my-scheduled-task-pool-2] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:16:39,628 [my-scheduled-task-pool-1] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:21:39,625 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:26:39,565 [my-scheduled-task-pool-2] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:31:39,666 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:36:39,898 [my-scheduled-task-pool-1] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:41:39,488 [my-scheduled-task-pool-5] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:46:40,175 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:51:40,233 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:56:39,761 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:01:39,440 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:06:40,083 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:11:39,589 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:16:39,724 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:21:40,443 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:26:39,517 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:31:39,618 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:36:39,461 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:41:39,653 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:46:39,629 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:51:39,441 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 04:56:39,638 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:01:39,580 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:06:39,456 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:11:39,522 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:16:39,910 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:21:39,767 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:26:39,620 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:31:39,566 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:36:39,472 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:41:39,530 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:46:39,543 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:51:39,927 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 05:56:39,603 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:01:39,525 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:06:39,552 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:11:39,500 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:16:39,606 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:21:39,463 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:26:39,570 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:31:39,533 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:36:39,496 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:41:55,250 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:46:39,750 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:51:39,425 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 06:56:39,714 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:01:39,764 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:06:39,728 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:11:39,649 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:16:39,769 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:21:39,707 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:26:39,643 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:31:39,636 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:36:39,644 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:41:40,660 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:46:39,465 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:51:40,272 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 07:56:40,820 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 08:01:39,947 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 08:06:39,712 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 08:11:39,941 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 08:16:56,509 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 08:21:39,575 [my-scheduled-task-pool-4] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 08:23:47,436 [http-nio-8080-exec-8] ERROR [service=delivery-service,traceId=,spanId=]  o.a.c.c.C.[.[localhost].[/].[jsp] - Servlet.service() for servlet jsp threw exception
java.lang.ClassNotFoundException: org.apache.jsp.WEB_002dINF.jsp.welcome_jsp
	at java.net.URLClassLoader.findClass(Unknown Source)
	at org.apache.jasper.servlet.JasperLoader.loadClass(JasperLoader.java:129)
	at org.apache.jasper.servlet.JasperLoader.loadClass(JasperLoader.java:60)
	at org.apache.catalina.core.DefaultInstanceManager.newInstance(DefaultInstanceManager.java:127)
	at org.apache.jasper.servlet.JspServletWrapper.getServlet(JspServletWrapper.java:171)
	at org.apache.jasper.servlet.JspServletWrapper.service(JspServletWrapper.java:380)
	at org.apache.jasper.servlet.JspServlet.serviceJspFile(JspServlet.java:385)
	at org.apache.jasper.servlet.JspServlet.service(JspServlet.java:329)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:729)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:230)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:52)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:317)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:116)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:91)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:114)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:84)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:111)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:170)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:101)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter.doFilter(DefaultLoginPageGeneratingFilter.java:177)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:200)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:101)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:82)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:101)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:214)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:185)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:346)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:262)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:101)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:101)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:101)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:101)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.apache.catalina.core.ApplicationDispatcher.invoke(ApplicationDispatcher.java:726)
	at org.apache.catalina.core.ApplicationDispatcher.processRequest(ApplicationDispatcher.java:469)
	at org.apache.catalina.core.ApplicationDispatcher.doForward(ApplicationDispatcher.java:394)
	at org.apache.catalina.core.ApplicationDispatcher.forward(ApplicationDispatcher.java:311)
	at org.springframework.web.servlet.view.InternalResourceView.renderMergedOutputModel(InternalResourceView.java:168)
	at org.springframework.web.servlet.view.AbstractView.render(AbstractView.java:303)
	at org.springframework.web.servlet.DispatcherServlet.render(DispatcherServlet.java:1257)
	at org.springframework.web.servlet.DispatcherServlet.processDispatchResult(DispatcherServlet.java:1037)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:980)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:897)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:861)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:622)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:729)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:230)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:52)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:317)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:127)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:91)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:114)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:137)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:111)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:170)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.www.BasicAuthenticationFilter.doFilterInternal(BasicAuthenticationFilter.java:158)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter.doFilter(DefaultLoginPageGeneratingFilter.java:177)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:200)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:64)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:105)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:56)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:214)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:177)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:346)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:262)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.HttpPutFormContentFilter.doFilterInternal(HttpPutFormContentFilter.java:89)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.HiddenHttpMethodFilter.doFilterInternal(HiddenHttpMethodFilter.java:77)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:197)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:198)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:108)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:472)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:140)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:79)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:87)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:349)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:784)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:66)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:802)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1410)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Unknown Source)
2019-02-01 08:23:47,446 [http-nio-8080-exec-8] ERROR [service=delivery-service,traceId=,spanId=]  o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [java.lang.ClassNotFoundException: org.apache.jsp.WEB_002dINF.jsp.welcome_jsp] with root cause
java.lang.ClassNotFoundException: org.apache.jsp.WEB_002dINF.jsp.welcome_jsp
	at java.net.URLClassLoader.findClass(Unknown Source)
	at org.apache.jasper.servlet.JasperLoader.loadClass(JasperLoader.java:129)
	at org.apache.jasper.servlet.JasperLoader.loadClass(JasperLoader.java:60)
	at org.apache.catalina.core.DefaultInstanceManager.newInstance(DefaultInstanceManager.java:127)
	at org.apache.jasper.servlet.JspServletWrapper.getServlet(JspServletWrapper.java:171)
	at org.apache.jasper.servlet.JspServletWrapper.service(JspServletWrapper.java:380)
	at org.apache.jasper.servlet.JspServlet.serviceJspFile(JspServlet.java:385)
	at org.apache.jasper.servlet.JspServlet.service(JspServlet.java:329)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:729)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:230)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:52)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:192)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:165)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:317)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:116)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:91)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:114)
